image_file,Hand wash,Laundry,Dry clean,Air dry,Tumble dry,Flat dry
cashmere_scarf_210.jpeg,1,0,1,1,0,1
cashmere_scarf_640.jpeg,1,0,1,1,0,1
cashmere_scarf_1697.jpeg,1,0,1,1,0,1
cashmere_scarf_1382.jpeg,1,0,1,1,0,1
cashmere_scarf_1678.jpeg,1,0,1,1,0,1
cashmere_scarf_1228.jpeg,1,0,1,1,0,1
cashmere_scarf_355.jpeg,1,0,1,1,0,1
cashmere_scarf_705.jpeg,1,0,1,1,0,1
cashmere_scarf_1101.jpeg,1,0,1,1,0,1
cashmere_scarf_1551.jpeg,1,0,1,1,0,1
cashmere_scarf_1802.jpeg,1,0,1,1,0,1
cashmere_scarf_586.jpeg,1,0,1,1,0,1
cashmere_scarf_1947.jpeg,1,0,1,1,0,1
cashmere_scarf_569.jpeg,1,0,1,1,0,1
cashmere_scarf_139.jpeg,1,0,1,1,0,1
cashmere_scarf_1044.jpeg,1,0,1,1,0,1
cashmere_scarf_990.jpeg,1,0,1,1,0,1
cashmere_scarf_1414.jpeg,1,0,1,1,0,1
cashmere_scarf_1290.jpeg,1,0,1,1,0,1
cashmere_scarf_617.jpeg,1,0,1,1,0,1
cashmere_scarf_247.jpeg,1,0,1,1,0,1
cashmere_scarf_752.jpeg,1,0,1,1,0,1
cashmere_scarf_302.jpeg,1,0,1,1,0,1
cashmere_scarf_1785.jpeg,1,0,1,1,0,1
cashmere_scarf_1855.jpeg,1,0,1,1,0,1
cashmere_scarf_181.jpeg,1,0,1,1,0,1
cashmere_scarf_1506.jpeg,1,0,1,1,0,1
cashmere_scarf_928.jpeg,1,0,1,1,0,1
cashmere_scarf_1156.jpeg,1,0,1,1,0,1
cashmere_scarf_882.jpeg,1,0,1,1,0,1
cashmere_scarf_1443.jpeg,1,0,1,1,0,1
cashmere_scarf_1013.jpeg,1,0,1,1,0,1
cashmere_scarf_494.jpeg,1,0,1,1,0,1
cashmere_scarf_50.jpeg,1,0,1,1,0,1
cashmere_scarf_1910.jpeg,1,0,1,1,0,1
cashmere_scarf_395.jpeg,1,0,1,1,0,1
cashmere_scarf_1342.jpeg,1,0,1,1,0,1
cashmere_scarf_1712.jpeg,1,0,1,1,0,1
cashmere_scarf_1207.jpeg,1,0,1,1,0,1
cashmere_scarf_1657.jpeg,1,0,1,1,0,1
cashmere_scarf_2.jpeg,1,0,1,1,0,1
cashmere_scarf_680.jpeg,1,0,1,1,0,1
cashmere_scarf_950.jpeg,1,0,1,1,0,1
cashmere_scarf_1084.jpeg,1,0,1,1,0,1
cashmere_scarf_403.jpeg,1,0,1,1,0,1
cashmere_scarf_116.jpeg,1,0,1,1,0,1
cashmere_scarf_546.jpeg,1,0,1,1,0,1
cashmere_scarf_1968.jpeg,1,0,1,1,0,1
cashmere_scarf_28.jpeg,1,0,1,1,0,1
cashmere_scarf_815.jpeg,1,0,1,1,0,1
cashmere_scarf_1591.jpeg,1,0,1,1,0,1
cashmere_scarf_1745.jpeg,1,0,1,1,0,1
cashmere_scarf_1315.jpeg,1,0,1,1,0,1
cashmere_scarf_792.jpeg,1,0,1,1,0,1
cashmere_scarf_268.jpeg,1,0,1,1,0,1
cashmere_scarf_638.jpeg,1,0,1,1,0,1
cashmere_scarf_287.jpeg,1,0,1,1,0,1
cashmere_scarf_1600.jpeg,1,0,1,1,0,1
cashmere_scarf_1250.jpeg,1,0,1,1,0,1
cashmere_scarf_454.jpeg,1,0,1,1,0,1
cashmere_scarf_90.jpeg,1,0,1,1,0,1
cashmere_scarf_1483.jpeg,1,0,1,1,0,1
cashmere_scarf_1179.jpeg,1,0,1,1,0,1
cashmere_scarf_907.jpeg,1,0,1,1,0,1
cashmere_scarf_1529.jpeg,1,0,1,1,0,1
cashmere_scarf_842.jpeg,1,0,1,1,0,1
cashmere_scarf_1196.jpeg,1,0,1,1,0,1
cashmere_scarf_511.jpeg,1,0,1,1,0,1
cashmere_scarf_141.jpeg,1,0,1,1,0,1
cashmere_scarf_1895.jpeg,1,0,1,1,0,1
cashmere_scarf_784.jpeg,1,0,1,1,0,1
cashmere_scarf_1303.jpeg,1,0,1,1,0,1
cashmere_scarf_1753.jpeg,1,0,1,1,0,1
cashmere_scarf_1246.jpeg,1,0,1,1,0,1
cashmere_scarf_1616.jpeg,1,0,1,1,0,1
cashmere_scarf_291.jpeg,1,0,1,1,0,1
cashmere_scarf_911.jpeg,1,0,1,1,0,1
cashmere_scarf_1495.jpeg,1,0,1,1,0,1
cashmere_scarf_86.jpeg,1,0,1,1,0,1
cashmere_scarf_442.jpeg,1,0,1,1,0,1
cashmere_scarf_157.jpeg,1,0,1,1,0,1
cashmere_scarf_1883.jpeg,1,0,1,1,0,1
cashmere_scarf_507.jpeg,1,0,1,1,0,1
cashmere_scarf_69.jpeg,1,0,1,1,0,1
cashmere_scarf_1929.jpeg,1,0,1,1,0,1
cashmere_scarf_854.jpeg,1,0,1,1,0,1
cashmere_scarf_1180.jpeg,1,0,1,1,0,1
cashmere_scarf_1704.jpeg,1,0,1,1,0,1
cashmere_scarf_1354.jpeg,1,0,1,1,0,1
cashmere_scarf_229.jpeg,1,0,1,1,0,1
cashmere_scarf_383.jpeg,1,0,1,1,0,1
cashmere_scarf_679.jpeg,1,0,1,1,0,1
cashmere_scarf_696.jpeg,1,0,1,1,0,1
cashmere_scarf_1641.jpeg,1,0,1,1,0,1
cashmere_scarf_1211.jpeg,1,0,1,1,0,1
cashmere_scarf_415.jpeg,1,0,1,1,0,1
cashmere_scarf_1138.jpeg,1,0,1,1,0,1
cashmere_scarf_946.jpeg,1,0,1,1,0,1
cashmere_scarf_1092.jpeg,1,0,1,1,0,1
cashmere_scarf_1568.jpeg,1,0,1,1,0,1
cashmere_scarf_1587.jpeg,1,0,1,1,0,1
cashmere_scarf_803.jpeg,1,0,1,1,0,1
cashmere_scarf_550.jpeg,1,0,1,1,0,1
cashmere_scarf_100.jpeg,1,0,1,1,0,1
cashmere_scarf_317.jpeg,1,0,1,1,0,1
cashmere_scarf_747.jpeg,1,0,1,1,0,1
cashmere_scarf_1790.jpeg,1,0,1,1,0,1
cashmere_scarf_1285.jpeg,1,0,1,1,0,1
cashmere_scarf_252.jpeg,1,0,1,1,0,1
cashmere_scarf_602.jpeg,1,0,1,1,0,1
cashmere_scarf_1006.jpeg,1,0,1,1,0,1
cashmere_scarf_1456.jpeg,1,0,1,1,0,1
cashmere_scarf_878.jpeg,1,0,1,1,0,1
cashmere_scarf_45.jpeg,1,0,1,1,0,1
cashmere_scarf_1905.jpeg,1,0,1,1,0,1
cashmere_scarf_481.jpeg,1,0,1,1,0,1
cashmere_scarf_1840.jpeg,1,0,1,1,0,1
cashmere_scarf_194.jpeg,1,0,1,1,0,1
cashmere_scarf_1143.jpeg,1,0,1,1,0,1
cashmere_scarf_897.jpeg,1,0,1,1,0,1
cashmere_scarf_1513.jpeg,1,0,1,1,0,1
cashmere_scarf_1397.jpeg,1,0,1,1,0,1
cashmere_scarf_710.jpeg,1,0,1,1,0,1
cashmere_scarf_340.jpeg,1,0,1,1,0,1
cashmere_scarf_655.jpeg,1,0,1,1,0,1
cashmere_scarf_205.jpeg,1,0,1,1,0,1
cashmere_scarf_1682.jpeg,1,0,1,1,0,1
cashmere_scarf_1378.jpeg,1,0,1,1,0,1
cashmere_scarf_1728.jpeg,1,0,1,1,0,1
cashmere_scarf_12.jpeg,1,0,1,1,0,1
cashmere_scarf_1952.jpeg,1,0,1,1,0,1
cashmere_scarf_1401.jpeg,1,0,1,1,0,1
cashmere_scarf_1051.jpeg,1,0,1,1,0,1
cashmere_scarf_985.jpeg,1,0,1,1,0,1
cashmere_scarf_1544.jpeg,1,0,1,1,0,1
cashmere_scarf_1114.jpeg,1,0,1,1,0,1
cashmere_scarf_593.jpeg,1,0,1,1,0,1
cashmere_scarf_1817.jpeg,1,0,1,1,0,1
cashmere_scarf_439.jpeg,1,0,1,1,0,1
cashmere_scarf_356.jpeg,1,0,1,1,0,1
cashmere_scarf_706.jpeg,1,0,1,1,0,1
cashmere_scarf_1381.jpeg,1,0,1,1,0,1
cashmere_scarf_1694.jpeg,1,0,1,1,0,1
cashmere_scarf_213.jpeg,1,0,1,1,0,1
cashmere_scarf_643.jpeg,1,0,1,1,0,1
cashmere_scarf_1047.jpeg,1,0,1,1,0,1
cashmere_scarf_993.jpeg,1,0,1,1,0,1
cashmere_scarf_1417.jpeg,1,0,1,1,0,1
cashmere_scarf_839.jpeg,1,0,1,1,0,1
cashmere_scarf_1944.jpeg,1,0,1,1,0,1
cashmere_scarf_1801.jpeg,1,0,1,1,0,1
cashmere_scarf_585.jpeg,1,0,1,1,0,1
cashmere_scarf_1102.jpeg,1,0,1,1,0,1
cashmere_scarf_1552.jpeg,1,0,1,1,0,1
cashmere_scarf_1786.jpeg,1,0,1,1,0,1
cashmere_scarf_751.jpeg,1,0,1,1,0,1
cashmere_scarf_301.jpeg,1,0,1,1,0,1
cashmere_scarf_614.jpeg,1,0,1,1,0,1
cashmere_scarf_244.jpeg,1,0,1,1,0,1
cashmere_scarf_1339.jpeg,1,0,1,1,0,1
cashmere_scarf_1293.jpeg,1,0,1,1,0,1
cashmere_scarf_1769.jpeg,1,0,1,1,0,1
cashmere_scarf_497.jpeg,1,0,1,1,0,1
cashmere_scarf_1913.jpeg,1,0,1,1,0,1
cashmere_scarf_53.jpeg,1,0,1,1,0,1
cashmere_scarf_1440.jpeg,1,0,1,1,0,1
cashmere_scarf_1010.jpeg,1,0,1,1,0,1
cashmere_scarf_1505.jpeg,1,0,1,1,0,1
cashmere_scarf_1155.jpeg,1,0,1,1,0,1
cashmere_scarf_881.jpeg,1,0,1,1,0,1
cashmere_scarf_1856.jpeg,1,0,1,1,0,1
cashmere_scarf_182.jpeg,1,0,1,1,0,1
cashmere_scarf_478.jpeg,1,0,1,1,0,1
cashmere_scarf_1821.jpeg,1,0,1,1,0,1
cashmere_scarf_1122.jpeg,1,0,1,1,0,1
cashmere_scarf_1088.jpeg,1,0,1,1,0,1
cashmere_scarf_1572.jpeg,1,0,1,1,0,1
cashmere_scarf_1067.jpeg,1,0,1,1,0,1
cashmere_scarf_1437.jpeg,1,0,1,1,0,1
cashmere_scarf_819.jpeg,1,0,1,1,0,1
cashmere_scarf_1964.jpeg,1,0,1,1,0,1
cashmere_scarf_24.jpeg,1,0,1,1,0,1
cashmere_scarf_233.jpeg,1,0,1,1,0,1
cashmere_scarf_399.jpeg,1,0,1,1,0,1
cashmere_scarf_663.jpeg,1,0,1,1,0,1
cashmere_scarf_376.jpeg,1,0,1,1,0,1
cashmere_scarf_726.jpeg,1,0,1,1,0,1
cashmere_scarf_1525.jpeg,1,0,1,1,0,1
cashmere_scarf_1175.jpeg,1,0,1,1,0,1
cashmere_scarf_1876.jpeg,1,0,1,1,0,1
cashmere_scarf_458.jpeg,1,0,1,1,0,1
cashmere_scarf_1899.jpeg,1,0,1,1,0,1
cashmere_scarf_1933.jpeg,1,0,1,1,0,1
cashmere_scarf_73.jpeg,1,0,1,1,0,1
cashmere_scarf_1460.jpeg,1,0,1,1,0,1
cashmere_scarf_1030.jpeg,1,0,1,1,0,1
cashmere_scarf_634.jpeg,1,0,1,1,0,1
cashmere_scarf_264.jpeg,1,0,1,1,0,1
cashmere_scarf_1319.jpeg,1,0,1,1,0,1
cashmere_scarf_1749.jpeg,1,0,1,1,0,1
cashmere_scarf_771.jpeg,1,0,1,1,0,1
cashmere_scarf_321.jpeg,1,0,1,1,0,1
cashmere_scarf_1860.jpeg,1,0,1,1,0,1
cashmere_scarf_1499.jpeg,1,0,1,1,0,1
cashmere_scarf_1163.jpeg,1,0,1,1,0,1
cashmere_scarf_1533.jpeg,1,0,1,1,0,1
cashmere_scarf_1026.jpeg,1,0,1,1,0,1
cashmere_scarf_1476.jpeg,1,0,1,1,0,1
cashmere_scarf_858.jpeg,1,0,1,1,0,1
cashmere_scarf_65.jpeg,1,0,1,1,0,1
cashmere_scarf_1925.jpeg,1,0,1,1,0,1
cashmere_scarf_788.jpeg,1,0,1,1,0,1
cashmere_scarf_272.jpeg,1,0,1,1,0,1
cashmere_scarf_622.jpeg,1,0,1,1,0,1
cashmere_scarf_337.jpeg,1,0,1,1,0,1
cashmere_scarf_767.jpeg,1,0,1,1,0,1
cashmere_scarf_1564.jpeg,1,0,1,1,0,1
cashmere_scarf_1134.jpeg,1,0,1,1,0,1
cashmere_scarf_1837.jpeg,1,0,1,1,0,1
cashmere_scarf_419.jpeg,1,0,1,1,0,1
cashmere_scarf_32.jpeg,1,0,1,1,0,1
cashmere_scarf_1972.jpeg,1,0,1,1,0,1
cashmere_scarf_1421.jpeg,1,0,1,1,0,1
cashmere_scarf_1071.jpeg,1,0,1,1,0,1
cashmere_scarf_675.jpeg,1,0,1,1,0,1
cashmere_scarf_225.jpeg,1,0,1,1,0,1
cashmere_scarf_1358.jpeg,1,0,1,1,0,1
cashmere_scarf_1708.jpeg,1,0,1,1,0,1
cashmere_scarf_730.jpeg,1,0,1,1,0,1
cashmere_scarf_360.jpeg,1,0,1,1,0,1
cashmere_scarf_177.jpeg,1,0,1,1,0,1
cashmere_scarf_527.jpeg,1,0,1,1,0,1
cashmere_scarf_49.jpeg,1,0,1,1,0,1
cashmere_scarf_1909.jpeg,1,0,1,1,0,1
cashmere_scarf_874.jpeg,1,0,1,1,0,1
cashmere_scarf_931.jpeg,1,0,1,1,0,1
cashmere_scarf_198.jpeg,1,0,1,1,0,1
cashmere_scarf_462.jpeg,1,0,1,1,0,1
cashmere_scarf_1266.jpeg,1,0,1,1,0,1
cashmere_scarf_1636.jpeg,1,0,1,1,0,1
cashmere_scarf_1323.jpeg,1,0,1,1,0,1
cashmere_scarf_1289.jpeg,1,0,1,1,0,1
cashmere_scarf_1773.jpeg,1,0,1,1,0,1
cashmere_scarf_989.jpeg,1,0,1,1,0,1
cashmere_scarf_823.jpeg,1,0,1,1,0,1
cashmere_scarf_570.jpeg,1,0,1,1,0,1
cashmere_scarf_120.jpeg,1,0,1,1,0,1
cashmere_scarf_435.jpeg,1,0,1,1,0,1
cashmere_scarf_1118.jpeg,1,0,1,1,0,1
cashmere_scarf_966.jpeg,1,0,1,1,0,1
cashmere_scarf_1548.jpeg,1,0,1,1,0,1
cashmere_scarf_1661.jpeg,1,0,1,1,0,1
cashmere_scarf_1231.jpeg,1,0,1,1,0,1
cashmere_scarf_1724.jpeg,1,0,1,1,0,1
cashmere_scarf_1374.jpeg,1,0,1,1,0,1
cashmere_scarf_209.jpeg,1,0,1,1,0,1
cashmere_scarf_659.jpeg,1,0,1,1,0,1
cashmere_scarf_136.jpeg,1,0,1,1,0,1
cashmere_scarf_566.jpeg,1,0,1,1,0,1
cashmere_scarf_1948.jpeg,1,0,1,1,0,1
cashmere_scarf_835.jpeg,1,0,1,1,0,1
cashmere_scarf_970.jpeg,1,0,1,1,0,1
cashmere_scarf_589.jpeg,1,0,1,1,0,1
cashmere_scarf_423.jpeg,1,0,1,1,0,1
cashmere_scarf_1227.jpeg,1,0,1,1,0,1
cashmere_scarf_1677.jpeg,1,0,1,1,0,1
cashmere_scarf_1698.jpeg,1,0,1,1,0,1
cashmere_scarf_1362.jpeg,1,0,1,1,0,1
cashmere_scarf_1732.jpeg,1,0,1,1,0,1
cashmere_scarf_862.jpeg,1,0,1,1,0,1
cashmere_scarf_531.jpeg,1,0,1,1,0,1
cashmere_scarf_161.jpeg,1,0,1,1,0,1
cashmere_scarf_474.jpeg,1,0,1,1,0,1
cashmere_scarf_1159.jpeg,1,0,1,1,0,1
cashmere_scarf_927.jpeg,1,0,1,1,0,1
cashmere_scarf_1509.jpeg,1,0,1,1,0,1
cashmere_scarf_1620.jpeg,1,0,1,1,0,1
cashmere_scarf_1270.jpeg,1,0,1,1,0,1
cashmere_scarf_1765.jpeg,1,0,1,1,0,1
cashmere_scarf_1335.jpeg,1,0,1,1,0,1
cashmere_scarf_248.jpeg,1,0,1,1,0,1
cashmere_scarf_618.jpeg,1,0,1,1,0,1
cashmere_scarf_1621.jpeg,1,0,1,1,0,1
cashmere_scarf_1271.jpeg,1,0,1,1,0,1
cashmere_scarf_1764.jpeg,1,0,1,1,0,1
cashmere_scarf_1334.jpeg,1,0,1,1,0,1
cashmere_scarf_249.jpeg,1,0,1,1,0,1
cashmere_scarf_619.jpeg,1,0,1,1,0,1
cashmere_scarf_863.jpeg,1,0,1,1,0,1
cashmere_scarf_530.jpeg,1,0,1,1,0,1
cashmere_scarf_160.jpeg,1,0,1,1,0,1
cashmere_scarf_475.jpeg,1,0,1,1,0,1
cashmere_scarf_1158.jpeg,1,0,1,1,0,1
cashmere_scarf_926.jpeg,1,0,1,1,0,1
cashmere_scarf_1508.jpeg,1,0,1,1,0,1
cashmere_scarf_1226.jpeg,1,0,1,1,0,1
cashmere_scarf_1676.jpeg,1,0,1,1,0,1
cashmere_scarf_1699.jpeg,1,0,1,1,0,1
cashmere_scarf_1363.jpeg,1,0,1,1,0,1
cashmere_scarf_1733.jpeg,1,0,1,1,0,1
cashmere_scarf_137.jpeg,1,0,1,1,0,1
cashmere_scarf_567.jpeg,1,0,1,1,0,1
cashmere_scarf_1949.jpeg,1,0,1,1,0,1
cashmere_scarf_834.jpeg,1,0,1,1,0,1
cashmere_scarf_971.jpeg,1,0,1,1,0,1
cashmere_scarf_588.jpeg,1,0,1,1,0,1
cashmere_scarf_422.jpeg,1,0,1,1,0,1
cashmere_scarf_1660.jpeg,1,0,1,1,0,1
cashmere_scarf_1230.jpeg,1,0,1,1,0,1
cashmere_scarf_1725.jpeg,1,0,1,1,0,1
cashmere_scarf_1375.jpeg,1,0,1,1,0,1
cashmere_scarf_208.jpeg,1,0,1,1,0,1
cashmere_scarf_658.jpeg,1,0,1,1,0,1
cashmere_scarf_988.jpeg,1,0,1,1,0,1
cashmere_scarf_822.jpeg,1,0,1,1,0,1
cashmere_scarf_571.jpeg,1,0,1,1,0,1
cashmere_scarf_121.jpeg,1,0,1,1,0,1
cashmere_scarf_434.jpeg,1,0,1,1,0,1
cashmere_scarf_1119.jpeg,1,0,1,1,0,1
cashmere_scarf_967.jpeg,1,0,1,1,0,1
cashmere_scarf_1549.jpeg,1,0,1,1,0,1
cashmere_scarf_1267.jpeg,1,0,1,1,0,1
cashmere_scarf_1637.jpeg,1,0,1,1,0,1
cashmere_scarf_1322.jpeg,1,0,1,1,0,1
cashmere_scarf_1288.jpeg,1,0,1,1,0,1
cashmere_scarf_1772.jpeg,1,0,1,1,0,1
cashmere_scarf_176.jpeg,1,0,1,1,0,1
cashmere_scarf_526.jpeg,1,0,1,1,0,1
cashmere_scarf_48.jpeg,1,0,1,1,0,1
cashmere_scarf_1908.jpeg,1,0,1,1,0,1
cashmere_scarf_875.jpeg,1,0,1,1,0,1
cashmere_scarf_930.jpeg,1,0,1,1,0,1
cashmere_scarf_199.jpeg,1,0,1,1,0,1
cashmere_scarf_463.jpeg,1,0,1,1,0,1
cashmere_scarf_674.jpeg,1,0,1,1,0,1
cashmere_scarf_224.jpeg,1,0,1,1,0,1
cashmere_scarf_1359.jpeg,1,0,1,1,0,1
cashmere_scarf_1709.jpeg,1,0,1,1,0,1
cashmere_scarf_731.jpeg,1,0,1,1,0,1
cashmere_scarf_361.jpeg,1,0,1,1,0,1
cashmere_scarf_1565.jpeg,1,0,1,1,0,1
cashmere_scarf_1135.jpeg,1,0,1,1,0,1
cashmere_scarf_1836.jpeg,1,0,1,1,0,1
cashmere_scarf_418.jpeg,1,0,1,1,0,1
cashmere_scarf_33.jpeg,1,0,1,1,0,1
cashmere_scarf_1973.jpeg,1,0,1,1,0,1
cashmere_scarf_1420.jpeg,1,0,1,1,0,1
cashmere_scarf_1070.jpeg,1,0,1,1,0,1
cashmere_scarf_789.jpeg,1,0,1,1,0,1
cashmere_scarf_273.jpeg,1,0,1,1,0,1
cashmere_scarf_623.jpeg,1,0,1,1,0,1
cashmere_scarf_336.jpeg,1,0,1,1,0,1
cashmere_scarf_766.jpeg,1,0,1,1,0,1
cashmere_scarf_1861.jpeg,1,0,1,1,0,1
cashmere_scarf_1498.jpeg,1,0,1,1,0,1
cashmere_scarf_1162.jpeg,1,0,1,1,0,1
cashmere_scarf_1532.jpeg,1,0,1,1,0,1
cashmere_scarf_1027.jpeg,1,0,1,1,0,1
cashmere_scarf_1477.jpeg,1,0,1,1,0,1
cashmere_scarf_859.jpeg,1,0,1,1,0,1
cashmere_scarf_64.jpeg,1,0,1,1,0,1
cashmere_scarf_1924.jpeg,1,0,1,1,0,1
cashmere_scarf_635.jpeg,1,0,1,1,0,1
cashmere_scarf_265.jpeg,1,0,1,1,0,1
cashmere_scarf_1318.jpeg,1,0,1,1,0,1
cashmere_scarf_1748.jpeg,1,0,1,1,0,1
cashmere_scarf_770.jpeg,1,0,1,1,0,1
cashmere_scarf_320.jpeg,1,0,1,1,0,1
cashmere_scarf_1524.jpeg,1,0,1,1,0,1
cashmere_scarf_1174.jpeg,1,0,1,1,0,1
cashmere_scarf_1877.jpeg,1,0,1,1,0,1
cashmere_scarf_459.jpeg,1,0,1,1,0,1
cashmere_scarf_1898.jpeg,1,0,1,1,0,1
cashmere_scarf_1932.jpeg,1,0,1,1,0,1
cashmere_scarf_72.jpeg,1,0,1,1,0,1
cashmere_scarf_1461.jpeg,1,0,1,1,0,1
cashmere_scarf_1031.jpeg,1,0,1,1,0,1
cashmere_scarf_232.jpeg,1,0,1,1,0,1
cashmere_scarf_398.jpeg,1,0,1,1,0,1
cashmere_scarf_662.jpeg,1,0,1,1,0,1
cashmere_scarf_377.jpeg,1,0,1,1,0,1
cashmere_scarf_727.jpeg,1,0,1,1,0,1
cashmere_scarf_1820.jpeg,1,0,1,1,0,1
cashmere_scarf_1123.jpeg,1,0,1,1,0,1
cashmere_scarf_1089.jpeg,1,0,1,1,0,1
cashmere_scarf_1573.jpeg,1,0,1,1,0,1
cashmere_scarf_1066.jpeg,1,0,1,1,0,1
cashmere_scarf_1436.jpeg,1,0,1,1,0,1
cashmere_scarf_818.jpeg,1,0,1,1,0,1
cashmere_scarf_1965.jpeg,1,0,1,1,0,1
cashmere_scarf_25.jpeg,1,0,1,1,0,1
cashmere_scarf_496.jpeg,1,0,1,1,0,1
cashmere_scarf_1912.jpeg,1,0,1,1,0,1
cashmere_scarf_52.jpeg,1,0,1,1,0,1
cashmere_scarf_1441.jpeg,1,0,1,1,0,1
cashmere_scarf_1011.jpeg,1,0,1,1,0,1
cashmere_scarf_1504.jpeg,1,0,1,1,0,1
cashmere_scarf_880.jpeg,1,0,1,1,0,1
cashmere_scarf_1154.jpeg,1,0,1,1,0,1
cashmere_scarf_183.jpeg,1,0,1,1,0,1
cashmere_scarf_1857.jpeg,1,0,1,1,0,1
cashmere_scarf_479.jpeg,1,0,1,1,0,1
cashmere_scarf_1787.jpeg,1,0,1,1,0,1
cashmere_scarf_750.jpeg,1,0,1,1,0,1
cashmere_scarf_300.jpeg,1,0,1,1,0,1
cashmere_scarf_615.jpeg,1,0,1,1,0,1
cashmere_scarf_245.jpeg,1,0,1,1,0,1
cashmere_scarf_1338.jpeg,1,0,1,1,0,1
cashmere_scarf_1292.jpeg,1,0,1,1,0,1
cashmere_scarf_1768.jpeg,1,0,1,1,0,1
cashmere_scarf_992.jpeg,1,0,1,1,0,1
cashmere_scarf_1046.jpeg,1,0,1,1,0,1
cashmere_scarf_1416.jpeg,1,0,1,1,0,1
cashmere_scarf_838.jpeg,1,0,1,1,0,1
cashmere_scarf_1945.jpeg,1,0,1,1,0,1
cashmere_scarf_1800.jpeg,1,0,1,1,0,1
cashmere_scarf_584.jpeg,1,0,1,1,0,1
cashmere_scarf_1103.jpeg,1,0,1,1,0,1
cashmere_scarf_1553.jpeg,1,0,1,1,0,1
cashmere_scarf_357.jpeg,1,0,1,1,0,1
cashmere_scarf_707.jpeg,1,0,1,1,0,1
cashmere_scarf_1380.jpeg,1,0,1,1,0,1
cashmere_scarf_1695.jpeg,1,0,1,1,0,1
cashmere_scarf_212.jpeg,1,0,1,1,0,1
cashmere_scarf_642.jpeg,1,0,1,1,0,1
cashmere_scarf_13.jpeg,1,0,1,1,0,1
cashmere_scarf_1953.jpeg,1,0,1,1,0,1
cashmere_scarf_1400.jpeg,1,0,1,1,0,1
cashmere_scarf_984.jpeg,1,0,1,1,0,1
cashmere_scarf_1050.jpeg,1,0,1,1,0,1
cashmere_scarf_1545.jpeg,1,0,1,1,0,1
cashmere_scarf_1115.jpeg,1,0,1,1,0,1
cashmere_scarf_592.jpeg,1,0,1,1,0,1
cashmere_scarf_1816.jpeg,1,0,1,1,0,1
cashmere_scarf_438.jpeg,1,0,1,1,0,1
cashmere_scarf_1396.jpeg,1,0,1,1,0,1
cashmere_scarf_711.jpeg,1,0,1,1,0,1
cashmere_scarf_341.jpeg,1,0,1,1,0,1
cashmere_scarf_654.jpeg,1,0,1,1,0,1
cashmere_scarf_204.jpeg,1,0,1,1,0,1
cashmere_scarf_1683.jpeg,1,0,1,1,0,1
cashmere_scarf_1379.jpeg,1,0,1,1,0,1
cashmere_scarf_1729.jpeg,1,0,1,1,0,1
cashmere_scarf_1007.jpeg,1,0,1,1,0,1
cashmere_scarf_1457.jpeg,1,0,1,1,0,1
cashmere_scarf_879.jpeg,1,0,1,1,0,1
cashmere_scarf_44.jpeg,1,0,1,1,0,1
cashmere_scarf_1904.jpeg,1,0,1,1,0,1
cashmere_scarf_480.jpeg,1,0,1,1,0,1
cashmere_scarf_195.jpeg,1,0,1,1,0,1
cashmere_scarf_1841.jpeg,1,0,1,1,0,1
cashmere_scarf_896.jpeg,1,0,1,1,0,1
cashmere_scarf_1142.jpeg,1,0,1,1,0,1
cashmere_scarf_1512.jpeg,1,0,1,1,0,1
cashmere_scarf_316.jpeg,1,0,1,1,0,1
cashmere_scarf_746.jpeg,1,0,1,1,0,1
cashmere_scarf_1791.jpeg,1,0,1,1,0,1
cashmere_scarf_1284.jpeg,1,0,1,1,0,1
cashmere_scarf_253.jpeg,1,0,1,1,0,1
cashmere_scarf_603.jpeg,1,0,1,1,0,1
cashmere_scarf_414.jpeg,1,0,1,1,0,1
cashmere_scarf_1139.jpeg,1,0,1,1,0,1
cashmere_scarf_1093.jpeg,1,0,1,1,0,1
cashmere_scarf_947.jpeg,1,0,1,1,0,1
cashmere_scarf_1569.jpeg,1,0,1,1,0,1
cashmere_scarf_1586.jpeg,1,0,1,1,0,1
cashmere_scarf_802.jpeg,1,0,1,1,0,1
cashmere_scarf_551.jpeg,1,0,1,1,0,1
cashmere_scarf_101.jpeg,1,0,1,1,0,1
cashmere_scarf_1705.jpeg,1,0,1,1,0,1
cashmere_scarf_1355.jpeg,1,0,1,1,0,1
cashmere_scarf_228.jpeg,1,0,1,1,0,1
cashmere_scarf_382.jpeg,1,0,1,1,0,1
cashmere_scarf_678.jpeg,1,0,1,1,0,1
cashmere_scarf_697.jpeg,1,0,1,1,0,1
cashmere_scarf_1640.jpeg,1,0,1,1,0,1
cashmere_scarf_1210.jpeg,1,0,1,1,0,1
cashmere_scarf_910.jpeg,1,0,1,1,0,1
cashmere_scarf_1494.jpeg,1,0,1,1,0,1
cashmere_scarf_87.jpeg,1,0,1,1,0,1
cashmere_scarf_443.jpeg,1,0,1,1,0,1
cashmere_scarf_1882.jpeg,1,0,1,1,0,1
cashmere_scarf_156.jpeg,1,0,1,1,0,1
cashmere_scarf_506.jpeg,1,0,1,1,0,1
cashmere_scarf_68.jpeg,1,0,1,1,0,1
cashmere_scarf_1928.jpeg,1,0,1,1,0,1
cashmere_scarf_1181.jpeg,1,0,1,1,0,1
cashmere_scarf_855.jpeg,1,0,1,1,0,1
cashmere_scarf_785.jpeg,1,0,1,1,0,1
